tab_name,manager,time_range,review_type,display_name,capture_folder_url,folder_url,is_closed
0424(공영쇼핑)키오스킨 선크림 30건,,,,0424공영선크림실배,https://drive.google.com/drive/folders/1Bxg-Z9641qZlvF2qxTwEU6J0s_u871ff,,
알파바디 리뷰체험단,,,,0424알파바디이너웨어,,,
4/24(쿠팡)좋은상황_상황버섯진액 100건,,,,0424좋은상황버섯진액실배,https://drive.google.com/drive/folders/1rHzrdEz8nX60iYTxTwDBsC-lz7It2CFN,https://drive.google.com/drive/folders/1QLZhtBT_aA2C2TZy2Dgw4o1a4gY9Bj6n,
4/24(쿠팡)솔라르프리_블룸 수세미 10건,,,,4/24(쿠팡)솔라르프리_블룸 수세미,https://drive.google.com/drive/folders/1NUn1NmnUSD8o3WDetwn0dT6a8X9G-Tnw,https://drive.google.com/drive/folders/1h09F4H-OBbdzoKonfEX3X7nItu4IRc98,
4/27(메이커스)좋은상황_상황버섯진액 100건,,,,4/24(쿠팡)솔라르프리_클라우디 수세미,https://drive.google.com/drive/folders/1v15WGuIwaQcQVzreOHM_c5K4bbkxqgBf,,
4/21_유한건강생활_네이버_혈당유산균_20건,,,,0426혈당유산균네이버,https://drive.google.com/drive/folders/1gkf5Ls8LmsUyZPf3hJIwMqKMgqC31hlD,,
4/24(쿠팡)솔라르프리_클라우디 수세미 10건,,,,4/24(쿠팡)솔라르프리_클라우디 수세미,,https://drive.google.com/drive/folders/1BEHdJGKYgKR7tbcrk69_-0eWpOcf5Pjd,
4/27(메이커스)좋은상황_상황버섯진액 100건,,,,4/27(메이커스)좋은상황_상황버섯진,,,
4/27(쿠팡)솔라르프리_블룸+클라우디 세트 100건,,,,4/27(쿠팡)솔라르프리_블룸+클라우디 세트,https://drive.google.com/drive/folders/1Dqj3k5W7dgijYrcBnVVpZ6nGRDI-SmVm,,
4/27(네이버)솔라르프리_블룸+클라우디 세트 100건,,,,4/27(네이버)솔라르프리_블룸+클라우디 세트,,,
4/27(쿠팡)솔라르프리_블룸+클라우디 세트 100건,,자유,,4/27(쿠팡)솔라르프리_블룸+클라우디 세트,,,
4/27(쿠팡)솔라르프리_블룸+클라우디 세트 100건,,,실배송,4/27(쿠팡)솔라르프리_블룸+클라우디 세트,,,
4/27(쿠팡)솔라르프리_블룸+클라우디 세트 100건,망고,,,4/27(쿠팡)솔라르프리_블룸+클라우디 세트,,,
